tweet id,username,text
1.423334989782e+18,carteiroreaca,"['noticiando', 'justiça', 'liberou', 'galo', 'lula', 'autor', 'atentado', 'contra', 'monumento', 'borba', 'gato', 'liberado', 'incendiar', 'monumentos', 'ficar', 'vou', 'pessoalmente', 'picareta', 'retirar', 'monumento', 'homenagem', 'carlos', 'marighella']"
1.3290386232877e+18,danielpmerj,"['danielpmerjs', 'account', 'has', 'been', 'withheld', 'in', 'brazil', 'in', 'response', 'to', 'legal', 'demand', 'learn', 'more']"
1.280196870393e+18,danielpmerj,"['danielpmerjs', 'account', 'has', 'been', 'withheld', 'in', 'brazil', 'in', 'response', 'to', 'legal', 'demand', 'learn', 'more']"
1.2633184229449e+18,danielpmerj,"['danielpmerjs', 'account', 'has', 'been', 'withheld', 'in', 'brazil', 'in', 'response', 'to', 'legal', 'demand', 'learn', 'more']"
1.2497588649139e+18,danielpmerj,"['danielpmerjs', 'account', 'has', 'been', 'withheld', 'in', 'brazil', 'in', 'response', 'to', 'legal', 'demand', 'learn', 'more']"
1.2192287430651e+18,danielpmerj,"['danielpmerjs', 'account', 'has', 'been', 'withheld', 'in', 'brazil', 'in', 'response', 'to', 'legal', 'demand', 'learn', 'more']"
1.2166908434379e+18,danielpmerj,"['danielpmerjs', 'account', 'has', 'been', 'withheld', 'in', 'brazil', 'in', 'response', 'to', 'legal', 'demand', 'learn', 'more']"
1.1871052339122e+18,danielpmerj,"['danielpmerjs', 'account', 'has', 'been', 'withheld', 'in', 'brazil', 'in', 'response', 'to', 'legal', 'demand', 'learn', 'more']"
1.1775937295674e+18,danielpmerj,"['danielpmerjs', 'account', 'has', 'been', 'withheld', 'in', 'brazil', 'in', 'response', 'to', 'legal', 'demand', 'learn', 'more']"
1.1772870652115e+18,danielpmerj,"['danielpmerjs', 'account', 'has', 'been', 'withheld', 'in', 'brazil', 'in', 'response', 'to', 'legal', 'demand', 'learn', 'more']"
1.1672231557793e+18,danielpmerj,"['danielpmerjs', 'account', 'has', 'been', 'withheld', 'in', 'brazil', 'in', 'response', 'to', 'legal', 'demand', 'learn', 'more']"
1.1344762337885e+18,danielpmerj,"['danielpmerjs', 'account', 'has', 'been', 'withheld', 'in', 'brazil', 'in', 'response', 'to', 'legal', 'demand', 'learn', 'more']"
1.1871107273893e+18,aruthcao,"['danielpmerjs', 'account', 'has', 'been', 'withheld', 'in', 'brazil', 'in', 'response', 'to', 'legal', 'demand', 'learn', 'more']"
1.1595759682998e+18,aruthcao,"['danieltpjf', 'folhapoder', 'exatamente', 'enaltecer', 'marighella', 'che', 'guevara', 'stalin']"
1.0975326363718e+18,aruthcao,"['gusmoreira', '0marcia', 'macunaimaz', 'humbertoreisjr', 'spd33', 'ppreacarn', 'tininhasouza191', 'aracipatriota', 'jesusopressor1', 'giodivanna', 'marighella', 'fracasso', 'babaca', '']"
1.093932598081e+18,aruthcao,"['pedrovillela17', 'vania37144139', 'carlos', 'marighella', 'inimigo', 'nº', '1', 'brasil', 'regime', 'militar']"
1.0939317269366e+18,aruthcao,"['', 'verdadeiro', 'terrorista', 'marighella', 'filme', 'pasmem', 'personagem', 'interpretado', 'jorge', '']"
1.0938762507567e+18,aruthcao,"['', 'raios', 'licença', 'poética', 'marighella', 'negro', 'querem', 'enganar', 'público', '']"
1.0933249780098e+18,aruthcao,"['jornaloglobo', 'problema', 'divulgam', 'marighella', 'assassino']"
1.0732056876505e+18,aruthcao,"['atodicaky', 'rosedbarros', 'aloysio', 'nunes', 'motorista', 'marighella']"
1.068982138954e+18,aruthcao,"['princesadahas', 'pinochetdachina', 'odint707', 'crixtal7', 'cristinaresilie', 'ezequiasns', 'aracipatriota', 'antonio20431788', 'miguelitamarsil', 'eliahugaona', 'leiam', 'matéria', 'pacto', 'global', 'migratório', 'facilitará', 'invasão', 'islâmica', 'motorista', 'marighella', 'vai', 'assinar', 'praga', 'bbc', 'news', 'brasil', 'estupradas', 'agredidas', 'vendidas', 'meninas', 'relatam', 'abusos', 'mãos', 'ei', '']"
1.0212315164736e+18,aruthcao,"['', 'motorista', 'marighella', 'tá', 'boa', 'mulher', 'quis', 'entregasse', 'ministério', 'ressocializando', 'dinheiro', 'suado', 'povo', '']"
1.0104222634333e+18,aruthcao,"['pmorenob', 'flavioxsid', 'limaynardes', 'jorge42931348', 'anabiapax', 'niceferrante', 'catharinalima7', 'mfmmimi', 'luiztenda', 'tonyii1960', 'paulofr61402360', 'jan101871', 'ritaguim', 'cambeiromaria', 'betofontes', 'limadoc', 'freitasivanize', 'francoubiratan', 'gusmoreira', 'carlitomoraes', 'marcosa05996429', 'motorista', 'marighella']"
1.0070595383008e+18,aruthcao,"['', 'exatamente', 'pra', 'toda', 'lei', 'arrumam', 'brecha', 'pra', 'livrar', 'pares', 'vamos', 'ver', 'novidades', 'julgamento', 'gleisi', 'trará', 'inquéritos', 'motorista', 'marighella', 'arquivados', '']"
1.4646142624926e+18,capitaoderrite,"['opinião', 'veja', 'sobre', 'marighella', 'mudou', 'filme', 'wagner', 'moura', 'percebem', 'tudo', 'mídia', 'divulgado', 'conforme', 'narrativa', 'querem', 'compor', '']"
1.4076878640838e+18,pastorliomar,"['deputado', 'piçol', 'paulo', 'esquerdopata', 'imundo', 'deseja', 'trocar', 'nome', 'rodovia', 'castello', 'branco', 'rodovia', 'carlos', 'marighella', 'espero', 'deputado', 'douglasgarcia', 'demais', 'deputados', 'paulistas', 'permitam', 'lixo', 'terrorista', 'assassino', 'homenageado', 'dessa', 'forma']"
1.5113907297294e+18,filgmartin,"['alguns', 'hoje', 'reconhecem', 'alguns', 'crimes', 'cometidos', 'passado', 'outros', 'países', 'insistem', 'negar', 'crimes', 'cometidos', 'aqui', 'chamam', 'luta', 'democracia', 'ação', 'terroristas', 'marighella', 'tentaram', 'implementar', 'brasil', 'regime', 'ditatorial', 'títere', 'urss']"
1.0983662633599e+18,filgmartin,"['mistério', 'aloysionunes', 'exmotorista', 'marighella', 'investigado', 'lavajato', 'pode', 'responder', 'nunca', 'prestei', 'concurso', 'mre', 'poderia', 'ter', 'sido', 'reprovado', 'nele', 'aloysio', 'prestará', 'contas', 'justiça', 'usar', 'mentiras', 'denegrir', 'atuação', 'profissional', '']"
1.5251349371244e+18,leandroruschel,"['motorista', 'marighella', 'apoiará', 'lula', 'poderia', 'prever', 'fica', 'cada', 'dia', 'claro', 'psdb', 'representa', 'maiores', 'fraudes', 'políticas', 'história', 'brasileira', 'participando', 'teatro', 'tesouras', '']"
1.1128344266884e+18,ailtonbenedito,"['cinemarkoficial', 'cinemark', 'pretextando', 'exercer', 'atividade', 'apolítica', 'impõe', 'censura', 'política', 'filmedocumentário', '1964', 'brasil', 'armas', 'livros', 'empresa', 'viu', 'atividade', 'política', 'filme', 'político', 'lula', 'filho', 'brasil', 'previsivelmente', 'verá', 'filme', 'político', 'marighella', '']"
1.1128341780501e+18,ailtonbenedito,"['cinemark', 'pretextando', 'exercer', 'atividade', 'apolítica', 'impõe', 'censura', 'política', 'filmedocumentário', '1964', 'brasil', 'armas', 'livros', 'empresa', 'viu', 'atividade', 'política', 'filme', 'político', 'lula', 'filho', 'brasil', 'previsivelmente', 'verá', 'filme', 'político', 'marighella', '']"
1.1128341175556e+18,ailtonbenedito,"['cinemarkoficial', 'cinemark', 'pretextando', 'exercer', 'atividade', 'apolítica', 'impõe', 'censura', 'política', 'filmedocumentário', '1964', 'brasil', 'armas', 'livros', 'empresa', 'viu', 'atividade', 'política', 'filme', 'político', 'lula', 'filho', 'brasil', 'previsivelmente', 'verá', 'filme', 'político', 'marighella', '']"
1.0972894867472e+18,ailtonbenedito,"['bernardopkuster', 'marighella', 'tão', 'negro', 'quanto', 'defensor', 'democracia']"
1.0907123786883e+18,ailtonbenedito,"['defensoria', 'pública', 'bahia', 'realiza', 'júri', 'simulado', 'terrorista', 'carlos', 'marighella', 'representante', 'defensoria', 'cumprirá', 'papel', 'defender', 'réu', 'resta', 'ver', 'representante', 'ministério', 'público', 'pedirá', 'condenação', 'absolvição', '']"
1.0504254268023e+18,ailtonbenedito,"['carlos', 'marighella', 'manual', 'terror', 'contra', 'liberdade', 'manual', 'comunistassocialistasesquerdistasartistasjornalistas', 'etc', 'desejam', 'fique', 'escondido', 'enquanto', 'culpam', 'todas', 'pessoas', 'direita', 'promover', 'violência', '']"
1.4526935053909e+18,carlosjordy,"['adrillesrjorge', 'comenta', 'polêmica', 'envolvendo', 'filme', 'terrorista', 'marighella', 'rebate', 'wagner', 'moura', '']"
1.1950195740659e+18,carlosjordy,"['filme', 'wagner', 'moura', 'sobre', 'terrorista', 'marighella', 'problemas', 'orçamentários', 'falta', 'dinheiro', 'público', 'p', 'exibição', 'cinemas', 'rede', 'globo', 'matou', 'peito', 'vai', 'exibir', 'filme', 'série', 'levanta', 'mão', 'agora', 'nunca', 'vai', 'boicotar', 'globo', 'globolixo']"
1.1899943728232e+18,carlosjordy,"['indignados', 'c', 'ai5', 'alegando', 'afronta', 'democraciasão', 'mesmos', 'q', 'aplaudem', 'heróis', 'marighella', 'outros', 'terroristas', 'q', 'assassinavamsequestravam', 'embaixadoresroubavam', 'bancos', 'explodiam', 'carros', 'ahmas', 'aí', 'podeera', 'nome', 'democracia', 'mesma', 'implantada', 'força', 'cuba']"
1.1272885836463e+18,carlosjordy,"['mariomagalhaes', 'parisfilmes', 'sabe', 'obscurantismo', 'assassinato', 'estela', 'borges', 'morato', 'primeira', 'mulher', 'brasileira', 'paulista', 'ser', 'vítima', 'marighella', 'trabalho', 'árduo', 'contra', 'terrorismo', 'defesa', 'sociedade', 'defesa', 'postulados', 'cristãos', 'pátria', 'brasileira', 'assassinada', '061169']"
1.1243868421184e+18,carlosjordy,"['exministros', 'relações', 'exteriores', 'celso', 'amorim', 'aloysio', 'nunes', 'criticaram', 'governo', 'ter', 'reconhecido', 'guaidó', 'presidente', 'venezuela', '1o', 'petista', 'ministro', 'governo', 'lula', 'outro', 'motorista', 'fuga', 'terrorista', 'marighella', 'precisa', 'dizer', 'alguma', 'coisa']"
1.1114341046989e+18,carlosjordy,"['proftulionit', 'poderia', 'ir', 'túmulo', 'kozel', 'filho', 'morto', 'dilma', 'roussef', 'bando', 'aln', 'então', 'estela', 'borges', 'morato', 'investigadora', 'polícia', 'civil', 'assassinada', 'marighella', 'têm', 'conceito', 'moral', 'q', 'dá', 'nojo', 'peçam', 'perdão', 'milhões', 'mortes', 'redor', 'mundo']"
1.110716881953e+18,carlosjordy,"['mpf', 'então', 'entende', 'q', 'comemorar', 'contrarrevolução', '64', 'configura', 'improbidade', 'enaltecer', 'terroristas', 'marighella', 'vão', 'calar', 'deputado', 'imunidade', 'parlamentar', 'podemos', 'ser', 'responsabilizados', 'votos', 'opiniões', 'basta', 'ativismo', '']"
1.1093486525171e+18,carlosjordy,"['rafampacheco', 'laryssarrocha', 'viveu', 'mal', 'sabe', 'reconhecer', 'mal', 'q', 'avós', 'falam', 'comunista', 'terroristas', 'marighella', 'q', 'roubavam', 'bancos', 'sequestravam', 'matavam', 'nome', 'causa', 'q', 'poloneses', 'ucranianos', 'falam', 'sobre', 'horrores', 'comunismo', 'q', 'viveram', 'própria', 'pele']"
1.1093479507932e+18,carlosjordy,"['cynaramenezes', 'marcelodedois', 'stálin', 'extrema', 'direita', 'mao', 'extrema', 'direita', 'pol', 'pot', 'extrema', 'direita', 'marighella', 'extrema', 'direita', 'che', 'extrema', 'direita', 'freddy', 'krugger', 'extrema', 'direita', 'maduro', 'extrema', 'direita', 'faltou', 'algum', 'extremar', 'extrema', 'merda', 'q', 'falou']"
1.0980114280517e+18,carlosjordy,"['deputado', 'psol', 'faz', 'homenagem', 'marighella', 'vez', 'plenário', 'colocandoo', 'herói', 'narrativa', 'mentirosa', 'hipócrita', 'deve', 'ser', 'combatida', 'vão', 'reescrever', 'história', 'vez', 'marighellaassassino', '']"
